"","species","nodecount","time"
"1","Pisanosaurus_mertii",3,10.48
"2","Eocursor_parvus",4,37.58
"3","Lesothosaurus_diagnosticus",5,48.08
"4","Scutellosaurus_lawleri",7,56.18
"5","Emausaurus_ernsti",8,60.48
"6","Scelidosaurus_harrisonii",9,48.08
"7","Huayangosaurus_taibaii",11,75.38
"8","Paranthodon_africanus",12,104.98
"9","Chungkingosaurus_jiangbeiensis",13,84.18
"10","Chialingosaurus_kuani",14,86.78
"11","Wuerhosaurus_homheni",16,138.380000003
"12","Dacentrurus_armatus",17,86.779999999
"13","Hesperosaurus_mjosi",17,84.179999999
"14","Tuojiangosaurus_multispinus",16,84.18
"15","Kentrosaurus_aethiopicus",18,93.88
"16","Lexovisaurus_durobrivensis",18,74.88
"17","Stegosaurus_armatus",18,93.88
"18","Stegosaurus_stenops",18,93.88
"19","Struthiosaurus_austriacus",11,166.780000011
"20","Hungarosaurus_tormai",12,155.280000002
"21","Hylaeosaurus_armatus",14,104.979999993
"22","Cedarpelta_bilbeyhallorum",15,142.379999993
"23","Pawpawsaurus_campbelli",16,138.379999993
"24","Sauropelta_edwardsorum",17,132.129999993
"25","Silvisaurus_condrayi",18,138.379999993
"26","Panoplosaurus_mirus",19,166.779999993
"27","Edmontonia_longiceps",20,166.779999997
"28","Edmontonia_rugosidens",20,172.88
"29","Gargoyleosaurus_parkpinorum",14,93.880000004
"30","Animantarx_ramaljonesi",15,142.379999995
"31","Minmi_paravertebra",16,112.579999996
"32","Mymoorapelta_maysi",18,93.879999999
"33","Gastonia_burgei",19,112.579999998
"34","Polacanthus_foxii",19,112.579999998
"35","Gobisaurus_domoculus",18,149.080000007
"36","Shamosaurus_scutatus",19,138.379999997
"37","Tianzhenosaurus_youngi",21,172.879999997
"38","Tsagantegia_longicranialis",21,155.279999997
"39","Talarurus_plicatospineus",22,155.279999997
"40","Pinacosaurus_grangeri",23,166.779999997
"41","Pinacosaurus_mephistocephalus",23,166.779999997
"42","Nodocephalosaurus_kirtlandensis",22,166.779999997
"43","Ankylosaurus_magniventris",24,172.879999997
"44","Euoplocephalus_tutus",24,166.779999997
"45","Saichania_chulsanensis",24,166.779999997
"46","Tarchia_gigantea",24,168.979999997
"47","Stormbergia_dangershoeki",7,48.08
"48","Heterodontosaurus_tucki",10,48.08
"49","Abrictosaurus_consors",10,48.08
"50","Stenopelix_valdensis",11,99.48
"51","Wannanosaurus_yansiensis",12,168.98
"52","Yaverlandia_bitholus",13,112.580000004
"53","Goyocephale_lattimorei",14,168.980000007
"54","Homalocephale_calathocercos",15,168.980000009
"55","Ornatotholus_browni",16,166.780000001
"56","Stegoceras_validum",17,166.780000003
"57","Dwarf_pachycephalosaur",19,166.780000005
"58","Prenocephale_prenes",20,168.980000005
"59","Tylocephale_gilmorei",20,166.780000005
"60","Pachycephalosaurus_wyomingensis",20,172.879999997
"61","Stygimoloch_spinifer",20,172.879999997
"62","Prenocephale_goodwini",21,166.780000003
"63","Sphaerotholus_buchholtzae",21,172.880000001
"64","Prenocephale_edmontonensis",21,166.780000003
"65","Prenocephale_brevis",21,166.780000003
"66","Yinlong_downsi",11,81.58
"67","Psittacosaurus_guyangensis",12,138.38
"68","Chaoyangsaurus_youngi",14,104.98
"69","Xuanhuaceratops_niei",14,75.38
"70","Psittacosaurus_mongoliensis",15,108.08
"71","Psittacosaurus_sinensis",15,125.88
"72","Liaoceratops_yanzigouensis",15,119.23
"73","Yamaceratops_dorngobiensis",16,155.28
"74","Archaeoceratops_oshimai",17,125.880000004
"75","Montanoceratops_cerorhynchus",19,168.980000004
"76","Protoceratops_hellenikorhinus",20,158.280000004
"77","Prenoceratops_pieganensis",21,166.780000004
"78","Leptoceratops_gracilis",22,172.880000003
"79","Udanoceratops_tschizhovi",22,166.780000003
"80","Bagaceratops_rozhdestvenskyi",20,166.780000004
"81","Graciliceratops_mongoliensis",21,155.280000004
"82","Protoceratops_andrewsi",21,166.780000004
"83","Zuniceratops_christopheri",20,147.480000004
"84","Avaceratops_lammersi",21,166.780000004
"85","Monoclonius_crassus",23,166.780000004
"86","Styracosaurus_albertensis",25,166.780000004
"87","Centrosaurus_apertus",26,166.780000004
"88","Centrosaurus_brinkmani",26,166.780000004
"89","Einiosaurus_procurvicornis",25,166.780000004
"90","Achelousaurus_horneri",26,166.780000004
"91","Pachyrhinosaurus_canadensis",27,168.980000004
"92","Pachyrhinosaurus_n._sp.",27,172.880000004
"93","Vagaceratops_irvinensis",24,166.780000004
"94","Pentaceratops_sternbergii",25,166.780000004
"95","Agujaceratops_mariscalensis",26,166.780000004
"96","Chasmosaurus_belli",27,166.780000004
"97","Chasmosaurus_russelli",27,166.780000004
"98","Anchiceratops_ornatus",25,168.980000005
"99","Arrhinoceratops_brachyops",25,168.980000005
"100","Triceratops_horridus",25,172.880000001
"101","Nedoceratops_hatcheri",26,172.880000001
"102","Torosaurus_latus",26,172.880000001
"103","Agilisaurus_louderbacki",9,75.38
"104","Hexinlusaurus_multidens",10,75.38
"105","Yandusaurus_hongheensis",12,75.38
"106","Othnielia_rex",12,93.88
"107","Orodromeus_makelai",13,172.88
"108","Zephyrosaurus_schaffi",13,132.13
"109","Jeholosaurus_shangyuanensis",13,119.2300000069
"110","Hypsilophodon_foxii",14,112.5800000038
"111","Gasparinisaura_cincosaltensis",15,162.5800000007
"112","Parksosaurus_warreni",16,168.9800000076
"113","Thescelosaurus_neglectus",17,172.8800000045
"114","Tenontosaurus_dossi",18,125.8800000014
"115","Tenontosaurus_tilletti",19,132.1299999983
"116","Muttaburrasaurus_langdoni",20,142.3800000052
"117","Rhabdodon_priscus",22,168.9800000021
"118","Zalmoxes_robustus",23,172.8800000021
"119","Zalmoxes_shqiperorum",23,168.9800000021
"120","Dysalotosaurus_lettowvorbecki",23,86.7800000028
"121","Dryosaurus_altus",23,93.8800000029
"122","Camptosaurus_dispar",23,93.880000003
"123","Lurdusaurus_arenatus",24,138.380000004
"124","Equijubus_normani",25,125.880000005
"125","Iguanodon_bernissartensis",26,119.230000006
"126","Mantellisaurus_atherfieldensis",27,112.580000001
"127","Ouranosaurus_nigeriensis",28,138.379999998
"128","Fukuisaurus_tetoriensis",29,112.58
"129","Altirhinus_kurzanovi",30,138.38
"130","Nanyangosaurus_zhugeii",31,138.38
"131","Jinzhousaurus_yangi",32,125.88
"132","Probactrosaurus_gobiensis",33,138.38
"133","Eolambia_caroljonesa",34,142.38
"134","Protohadros_byrdi",35,143.38
"135","Bactrosaurus_johnsoni",36,155.28
"136","Gilmoreosaurus_mongoliensis",38,155.28
"137","Telmatosaurus_transsylvanicus",38,172.88
"138","Fontllonga_euhadrosaur",38,172.88
"139","Lophorhothon_atopus",40,158.28
"140","Gryposaurus_notabilis",42,166.78
"141","Brachylophosaurus_canadensis",43,166.78
"142","Maiasaura_peeblesorum",43,166.78
"143","Edmontosaurus_annectens",43,172.88
"144","Edmontosaurus_regalis",43,168.98
"145","Kerberosaurus_manakini",43,172.880000001
"146","Prosaurolophus_maximus",44,166.780000001
"147","Naashoibitosaurus_ostromi",45,166.780000002
"148","Secernosaurus_koerneri",46,168.980000002
"149","Saurolophus_osborni",46,172.880000002
"150","Pararhabdodon_isonensis",40,172.88
"151","Tsintaosaurus_spinorhinus",41,166.78
"152","Jaxartosaurus_aralensis",42,155.28
"153","Amurosaurus_riabinini",43,172.88
"154","Charonosaurus_jiayinensis",45,172.88
"155","Parasaurolophus_walkeri",45,166.78
"156","Lambeosaurus_lambei",46,166.78
"157","Lambeosaurus_magnicristatus",46,166.78
"158","Corythosaurus_casuarius",46,166.78
"159","Olorotitan_arharensis",47,172.88
"160","Hypacrosaurus_stebingeri",48,166.78
"161","Hypacrosaurus_altispinus",49,168.98
"162","Nipponosaurus_sachalinensis",49,158.28
"163","Saturnalia_tupiniquim",4,10.48
"164","Thecodontosaurus_antiquus",6,37.579999994
"165","Pantydraco_caducus",6,37.579999994
"166","Mussaurus_patagonicus",6,29.379999998
"167","Jingshanosaurus_xinwaensis",7,48.080000002
"168","Efraasia_minor",8,29.379999996
"169","Ammosaurus_major",10,70.580000004
"170","Riojasaurus_incertus",11,29.380000001
"171","Lufengosaurus_huenei",14,70.579999998
"172","Gyposaurus_sinensis",14,39.580000001
"173","Massospondylus_carinatus",14,48.079999995
"174","Yunnanosaurus_huangi",14,48.079999995
"175","Plateosaurus_gracilis",13,29.380000001
"176","Plateosauravus_cullingworthi",14,37.58
"177","Coloradisaurus_brevis",15,29.380000002
"178","Plateosaurus_engelhardti",16,37.580000002
"179","Unaysaurus_tolentinoi",16,29.380000002
"180","Anchisaurus_polyzelus",10,48.079999996
"181","Melanorosaurus_readi",12,37.579999998
"182","Camelotia_borealis",13,37.580000004
"183","Lessemsaurus_sauropoides",13,29.38
"184","Blikanasaurus_cromptoni",12,37.58
"185","Antetonitrus_ingenipes",13,37.58
"186","Gongxianosaurus_shibeiensis",14,64.78
"187","Isanosaurus_attavipachi",15,37.58
"188","Tazoudasaurus_naimi",16,64.78
"189","Kotasaurus_yamanpalliensis",17,64.78
"190","Vulcanodon_karibaensis",18,39.58
"191","Shunosaurus_lii",19,75.38
"192","Barapasaurus_tagorei",20,64.78
"193","Mamenchisaurus_constructus",22,84.179999997
"194","Omeisaurus_junghsiensis",23,75.379999997
"195","Omeisaurus_tianfuensis",23,75.379999997
"196","Patagosaurus_fariasi",22,71.479999996
"197","Cetiosaurus_oxoniensis",23,72.379999996
"198","Losillasaurus_giganteus",25,96.8799999893
"199","Zapalasaurus_bonapartei",25,119.2299999893
"200","Jobaria_tiguidensis",25,93.87999999263
"201","Haplocanthosaurus_priscus",26,93.87999999596
"202","Amphicoelias_altus",28,93.87999999729
"203","Limaysaurus_tessonei",30,142.37999999529
